,Bedrooms,Bathrooms,HouseSize_sqft,Neighborhood,Condition,Price
0,1.2928664256495241,0.9885279260886781,0.5247702503200029,3,1,1223983.1753721775
1,1.2928664256495241,-0.3562714860522644,-0.18790433941443932,3,0,1125837.2898805377
2,2.222515236905149,2.3333273382296205,1.6766662210235985,0,0,1240305.2859165706
3,-0.5664311968617252,-0.3562714860522644,-0.2955079993076065,2,0,978101.640323593
4,0.3632176143938995,2.3333273382296205,1.7397237422079403,0,2,1232879.3814175944
5,0.3632176143938995,0.9885279260886781,0.8286162694465277,0,0,1050162.491048016
6,0.3632176143938995,0.9885279260886781,0.5762258564766325,0,2,1015060.9495977124
7,0.3632176143938995,0.9885279260886781,-0.5528435880808806,2,0,936264.9247736008
8,-0.5664311968617252,0.9885279260886781,0.23884685969598554,0,0,974245.587075367
9,-1.4960800081173498,0.9885279260886781,-1.968701226382366,0,2,596760.4520801879
10,0.3632176143938995,-0.3562714860522644,-0.6638111644603424,0,0,765892.5204757253
11,-0.5664311968617252,-0.3562714860522644,-1.0518521281395392,2,2,820141.2689984632
12,-1.4960800081173498,-0.3562714860522644,-1.6178355454843474,3,0,885578.5607949934
13,0.3632176143938995,0.9885279260886781,1.612263968138356,0,0,1208779.3656568504
14,-0.5664311968617252,-0.3562714860522644,-0.28612433065683746,0,0,835806.534409568
15,0.3632176143938995,-0.3562714860522644,0.0430689931727308,2,1,998364.34895766
16,0.3632176143938995,-0.3562714860522644,-0.6437155229924273,2,1,904409.2219016
17,-0.5664311968617252,2.3333273382296205,0.09177312689347458,0,2,929817.726798255
18,-0.5664311968617252,-0.3562714860522644,0.3889465486558679,0,2,956581.3207360512
19,-1.4960800081173498,-0.3562714860522644,-0.7068549835409532,0,2,842083.9691011414
20,0.3632176143938995,-0.3562714860522644,-0.7080535771145722,0,2,802273.152928946
21,1.2928664256495241,0.9885279260886781,2.046201463683438,0,2,1332840.564063662
22,0.3632176143938995,0.9885279260886781,-0.04787072973248268,2,1,1020606.164862994
23,-0.5664311968617252,-0.3562714860522644,-1.4029483904040159,2,1,738857.4433554899
24,-1.4960800081173498,-0.3562714860522644,-1.5234252343233916,2,1,719883.2512350862
25,0.3632176143938995,2.3333273382296205,0.18822724906166696,2,2,1071325.5685591823
26,-0.5664311968617252,-0.3562714860522644,0.7961035697160009,3,0,1163270.3070186933
27,0.3632176143938995,-0.3562714860522644,0.15961496954664692,3,2,1127554.2625819985
28,-0.5664311968617252,0.9885279260886781,-0.16252101845071606,2,0,1042059.056747411
29,0.3632176143938995,-1.7010708981932068,-0.3706688062166275,0,0,805775.3473662998
30,-1.4960800081173498,-0.3562714860522644,-1.692156322288746,2,1,703592.6254340458
31,-0.5664311968617252,-0.3562714860522644,-0.8406465215283041,0,2,821794.6591514152
32,0.3632176143938995,-0.3562714860522644,1.153750007076313,2,2,1207853.1546068967
33,1.2928664256495241,-0.3562714860522644,0.35294153558101005,3,0,1118979.4862779167
34,-2.4257288193729747,-1.7010708981932068,-2.011488206976246,0,1,547501.9849509374
35,0.3632176143938995,-0.3562714860522644,-0.4649230334173623,3,0,1034257.0893954588
36,-0.5664311968617252,-0.3562714860522644,-0.7924723404381248,3,0,972775.62149187
37,-0.5664311968617252,0.9885279260886781,0.6537991842117402,3,0,1268788.641251915
38,0.3632176143938995,-0.3562714860522644,-0.9746263874747396,0,1,773772.3748672452
39,-0.5664311968617252,-1.7010708981932068,-0.3797696667905447,2,2,900746.7835624608
40,0.3632176143938995,-0.3562714860522644,0.33907493362640945,2,1,1068781.932956492
41,-0.5664311968617252,0.9885279260886781,1.0621911120501497,3,1,1252736.0805778538
42,-0.5664311968617252,-1.7010708981932068,-1.3752967713561055,2,1,780879.1644993506
43,1.2928664256495241,2.3333273382296205,0.8792247210636596,2,0,1238768.1000511516
44,0.3632176143938995,0.9885279260886781,1.489467944699709,2,0,1256581.149333016
45,1.2928664256495241,-0.3562714860522644,-0.1135432804728441,2,2,942382.531145282
46,2.222515236905149,-0.3562714860522644,1.0936034740279024,2,1,1191401.2620077317
47,-0.5664311968617252,-0.3562714860522644,0.37316392605108756,2,2,1093004.3209054072
48,-2.4257288193729747,-1.7010708981932068,-0.7567787633439869,3,1,895192.4023021113
49,0.3632176143938995,0.9885279260886781,0.3728940887119635,3,2,1141072.1420226672
50,-0.5664311968617252,-0.3562714860522644,-0.07293170387580765,3,1,1082769.9137553454
51,1.2928664256495241,0.9885279260886781,1.7233718961903808,2,2,1339037.8650925625
52,0.3632176143938995,-1.7010708981932068,0.06497619015103831,0,2,905915.727811556
53,0.3632176143938995,-0.3562714860522644,-0.3683159517363922,3,1,997506.3713811887
54,-0.5664311968617252,-0.3562714860522644,-0.27927298042352255,2,1,980973.8158140128
55,-0.5664311968617252,-0.3562714860522644,0.36808698151598257,3,1,1173919.744429788
